game_id,bookmaker,event_url,match_quality,found_at,notes,bookmaker_event_id,canonical_url,raw_url,discovered_at,mode
2025_ID37288,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,50,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T04:35:23.837188+00:00,upcoming
2025_ID37288,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391223,100,browse,Sydney,2391223,https://pointsbet.com.au/sports/aussie-rules/AFL/2391223,https://pointsbet.com.au/sports/aussie-rules/AFL/2391223,2025-08-23T04:35:26.848068+00:00,upcoming
2025_ID37290,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/western-bulldogs-v-fremantle-9504846,100,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/western-bulldogs-v-fremantle-9504846,https://www.sportsbet.com.au/betting/australian-rules/afl/western-bulldogs-v-fremantle-9504846,2025-08-23T04:35:29.357470+00:00,upcoming
2025_ID37290,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,100,browse,Western Bulldogs,2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,https://pointsbet.com.au/sports/aussie-rules/AFL/2391965,2025-08-23T04:35:32.399146+00:00,upcoming
2025_ID37294,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/brisbane-lions-v-hawthorn-9504847,100,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/brisbane-lions-v-hawthorn-9504847,https://www.sportsbet.com.au/betting/australian-rules/afl/brisbane-lions-v-hawthorn-9504847,2025-08-23T04:35:34.615737+00:00,upcoming
2025_ID37294,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2392201,100,browse,Brisbane Lions,2392201,https://pointsbet.com.au/sports/aussie-rules/AFL/2392201,https://pointsbet.com.au/sports/aussie-rules/AFL/2392201,2025-08-23T04:35:37.668464+00:00,upcoming
2025_ID37092,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/gold-coast-suns-v-essendon-9504866,100,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/gold-coast-suns-v-essendon-9504866,https://www.sportsbet.com.au/betting/australian-rules/afl/gold-coast-suns-v-essendon-9504866,2025-08-23T04:35:39.893066+00:00,upcoming
2025_ID37092,pointsbet,https://pointsbet.com.au/sports/aussie-rules/AFL/2394416,100,browse,Gold Coast,2394416,https://pointsbet.com.au/sports/aussie-rules/AFL/2394416,https://pointsbet.com.au/sports/aussie-rules/AFL/2394416,2025-08-23T04:35:42.996264+00:00,upcoming
2025_ID37315,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T04:35:45.209077+00:00,upcoming
2025_ID37315,pointsbet,,0,none,no url returned,,,,2025-08-23T04:35:48.513120+00:00,upcoming
2025_ID37316,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T04:35:50.745328+00:00,upcoming
2025_ID37316,pointsbet,,0,none,no url returned,,,,2025-08-23T04:35:53.953083+00:00,upcoming
2025_ID37317,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T04:35:56.722685+00:00,upcoming
2025_ID37317,pointsbet,,0,none,no url returned,,,,2025-08-23T04:35:59.793621+00:00,upcoming
2025_ID37318,sportsbet,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,66,browse,,,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,https://www.sportsbet.com.au/betting/australian-rules/afl/west-coast-eagles-v-sydney-swans-9504818,2025-08-23T04:36:02.149041+00:00,upcoming
2025_ID37318,pointsbet,,0,none,no url returned,,,,2025-08-23T04:36:05.389273+00:00,upcoming
