ts,source,season,round,date_local,home_team,away_team,venue,market_code,odds_type,selection_name,price_decimal,line
2025-08-23T11:55:31.997472,github_whitesgsw,,,2015-05-02,West Coast,GWS Giants,Domain Stadium,h2h,closing,away,2.22,
2025-08-23T11:55:31.997472,github_whitesgsw,,,2015-05-02,West Coast,GWS Giants,Domain Stadium,h2h,closing,home,1.67,
2025-08-23T11:55:31.991854,github_whitesgsw,,,2015-05-03,Adelaide,Port Adelaide,Adelaide Oval,h2h,closing,away,1.63,
2025-08-23T11:55:31.991854,github_whitesgsw,,,2015-05-03,Adelaide,Port Adelaide,Adelaide Oval,h2h,closing,home,2.28,
2025-08-23T11:55:31.995461,github_whitesgsw,,,2015-05-03,Melbourne,Fremantle,MCG,h2h,closing,away,1.17,
2025-08-23T11:55:31.995461,github_whitesgsw,,,2015-05-03,Melbourne,Fremantle,MCG,h2h,closing,home,5.2,
2025-08-23T11:55:31.995461,github_whitesgsw,,,2015-05-03,St Kilda,Essendon,Marvel Stadium,h2h,closing,away,1.14,
2025-08-23T11:55:31.995461,github_whitesgsw,,,2015-05-03,St Kilda,Essendon,Marvel Stadium,h2h,closing,home,5.64,
2025-08-23T11:55:31.991854,github_whitesgsw,,,2015-05-08,Collingwood,Geelong,MCG,h2h,closing,away,2.38,
2025-08-23T11:55:31.991854,github_whitesgsw,,,2015-05-08,Collingwood,Geelong,MCG,h2h,closing,home,1.58,
2025-08-23T11:55:31.984299,github_whitesgsw,,,2015-05-09,Fremantle,Essendon,Domain Stadium,h2h,closing,away,4.68,
2025-08-23T11:55:31.984299,github_whitesgsw,,,2015-05-09,Fremantle,Essendon,Domain Stadium,h2h,closing,home,1.2,
2025-08-23T11:55:31.989564,github_whitesgsw,,,2015-05-09,GWS Giants,Hawthorn,ENGIE Stadium,h2h,closing,away,1.28,
2025-08-23T11:55:31.989564,github_whitesgsw,,,2015-05-09,GWS Giants,Hawthorn,ENGIE Stadium,h2h,closing,home,3.71,
2025-08-23T11:55:31.987555,github_whitesgsw,,,2015-05-09,Gold Coast,Adelaide,People First Stadium,h2h,closing,away,1.17,
2025-08-23T11:55:31.987555,github_whitesgsw,,,2015-05-09,Gold Coast,Adelaide,People First Stadium,h2h,closing,home,5.24,
2025-08-23T11:55:31.986044,github_whitesgsw,,,2015-05-09,Melbourne,Sydney,MCG,h2h,closing,away,1.17,
2025-08-23T11:55:31.986044,github_whitesgsw,,,2015-05-09,Melbourne,Sydney,MCG,h2h,closing,home,5.22,
2025-08-23T11:55:31.991854,github_whitesgsw,,,2015-05-09,North Melbourne,Richmond,Blundstone Arena,h2h,closing,away,2.35,
2025-08-23T11:55:31.991854,github_whitesgsw,,,2015-05-09,North Melbourne,Richmond,Blundstone Arena,h2h,closing,home,1.59,
2025-08-23T11:55:31.989564,github_whitesgsw,,,2015-05-09,Western Bulldogs,St Kilda,Marvel Stadium,h2h,closing,away,2.73,
2025-08-23T11:55:31.989564,github_whitesgsw,,,2015-05-09,Western Bulldogs,St Kilda,Marvel Stadium,h2h,closing,home,1.45,
2025-08-23T11:55:31.984299,github_whitesgsw,,,2015-05-10,Carlton,Brisbane,Marvel Stadium,h2h,closing,away,3.53,
2025-08-23T11:55:31.984299,github_whitesgsw,,,2015-05-10,Carlton,Brisbane,Marvel Stadium,h2h,closing,home,1.31,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-10,Port Adelaide,West Coast,Adelaide Oval,h2h,closing,away,4.21,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-10,Port Adelaide,West Coast,Adelaide Oval,h2h,closing,home,1.24,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-15,Essendon,North Melbourne,Marvel Stadium,h2h,closing,away,1.42,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-15,Essendon,North Melbourne,Marvel Stadium,h2h,closing,home,2.88,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Adelaide,St Kilda,Adelaide Oval,h2h,closing,away,4.36,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Adelaide,St Kilda,Adelaide Oval,h2h,closing,home,1.22,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Carlton,GWS Giants,Marvel Stadium,h2h,closing,away,1.51,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Carlton,GWS Giants,Marvel Stadium,h2h,closing,home,2.55,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Hawthorn,Melbourne,MCG,h2h,closing,away,7.9,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Hawthorn,Melbourne,MCG,h2h,closing,home,1.08,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Sydney,Geelong,Accor Stadium,h2h,closing,away,4.42,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,Sydney,Geelong,Accor Stadium,h2h,closing,home,1.21,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,West Coast,Gold Coast,Domain Stadium,h2h,closing,away,7.05,
2025-08-23T11:55:31.975334,github_whitesgsw,,,2015-05-16,West Coast,Gold Coast,Domain Stadium,h2h,closing,home,1.1,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-17,Brisbane,Port Adelaide,Gabba,h2h,closing,away,1.2,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-17,Brisbane,Port Adelaide,Gabba,h2h,closing,home,4.61,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-17,Richmond,Collingwood,MCG,h2h,closing,away,1.83,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-17,Richmond,Collingwood,MCG,h2h,closing,home,1.97,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-17,Western Bulldogs,Fremantle,Marvel Stadium,h2h,closing,away,1.27,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-17,Western Bulldogs,Fremantle,Marvel Stadium,h2h,closing,home,3.81,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-22,Geelong,Carlton,Marvel Stadium,h2h,closing,away,4.21,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-22,Geelong,Carlton,Marvel Stadium,h2h,closing,home,1.23,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,Fremantle,North Melbourne,Domain Stadium,h2h,closing,away,4.61,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,Fremantle,North Melbourne,Domain Stadium,h2h,closing,home,1.2,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,GWS Giants,Adelaide,ENGIE Stadium,h2h,closing,away,2.62,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,GWS Giants,Adelaide,ENGIE Stadium,h2h,closing,home,1.49,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,Gold Coast,Collingwood,People First Stadium,h2h,closing,away,1.29,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,Gold Coast,Collingwood,People First Stadium,h2h,closing,home,3.7,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,Hawthorn,Sydney,MCG,h2h,closing,away,2.65,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,Hawthorn,Sydney,MCG,h2h,closing,home,1.49,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,St Kilda,West Coast,Marvel Stadium,h2h,closing,away,1.18,
2025-08-23T11:55:31.967283,github_whitesgsw,,,2015-05-23,St Kilda,West Coast,Marvel Stadium,h2h,closing,home,5.03,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-24,Essendon,Brisbane,Marvel Stadium,h2h,closing,away,4.39,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-24,Essendon,Brisbane,Marvel Stadium,h2h,closing,home,1.22,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-24,Melbourne,Western Bulldogs,MCG,h2h,closing,away,1.38,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-24,Melbourne,Western Bulldogs,MCG,h2h,closing,home,3.06,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-24,Port Adelaide,Richmond,Adelaide Oval,h2h,closing,away,3.3,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-24,Port Adelaide,Richmond,Adelaide Oval,h2h,closing,home,1.34,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-29,Sydney,Carlton,SCG,h2h,closing,away,15.07,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-29,Sydney,Carlton,SCG,h2h,closing,home,1.02,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-30,Adelaide,Fremantle,Adelaide Oval,h2h,closing,away,1.3,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-30,Adelaide,Fremantle,Adelaide Oval,h2h,closing,home,3.58,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-30,Hawthorn,Gold Coast,UTAS Stadium,h2h,closing,away,16.13,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-30,Hawthorn,Gold Coast,UTAS Stadium,h2h,closing,home,1.01,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-30,Melbourne,Port Adelaide,Traeger Park,h2h,closing,away,1.46,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-30,Melbourne,Port Adelaide,Traeger Park,h2h,closing,home,2.74,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-30,Richmond,Essendon,MCG,h2h,closing,away,2.04,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-30,Richmond,Essendon,MCG,h2h,closing,home,1.78,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-30,Western Bulldogs,GWS Giants,Marvel Stadium,h2h,closing,away,1.49,
2025-08-23T11:55:31.958973,github_whitesgsw,,,2015-05-30,Western Bulldogs,GWS Giants,Marvel Stadium,h2h,closing,home,2.64,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-31,Brisbane,St Kilda,Gabba,h2h,closing,away,2.28,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-31,Brisbane,St Kilda,Gabba,h2h,closing,home,1.63,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-31,Collingwood,North Melbourne,MCG,h2h,closing,away,1.92,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-31,Collingwood,North Melbourne,MCG,h2h,closing,home,1.89,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-31,West Coast,Geelong,Domain Stadium,h2h,closing,away,2.75,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-05-31,West Coast,Geelong,Domain Stadium,h2h,closing,home,1.45,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-06-05,Fremantle,Richmond,Domain Stadium,h2h,closing,away,4.27,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-06-05,Fremantle,Richmond,Domain Stadium,h2h,closing,home,1.22,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-06-06,Carlton,Adelaide,MCG,h2h,closing,away,1.31,
2025-08-23T11:55:31.950664,github_whitesgsw,,,2015-06-06,Carlton,Adelaide,MCG,h2h,closing,home,3.43,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-06,Essendon,Geelong,Marvel Stadium,h2h,closing,away,1.81,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-06,Essendon,Geelong,Marvel Stadium,h2h,closing,home,2.0,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-06,Gold Coast,Sydney,People First Stadium,h2h,closing,away,1.02,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-06,Gold Coast,Sydney,People First Stadium,h2h,closing,home,14.72,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-06,Port Adelaide,Western Bulldogs,Adelaide Oval,h2h,closing,away,4.13,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-06,Port Adelaide,Western Bulldogs,Adelaide Oval,h2h,closing,home,1.23,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-07,GWS Giants,Brisbane,ENGIE Stadium,h2h,closing,away,7.65,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-07,GWS Giants,Brisbane,ENGIE Stadium,h2h,closing,home,1.08,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-07,North Melbourne,West Coast,Blundstone Arena,h2h,closing,away,1.73,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-07,North Melbourne,West Coast,Blundstone Arena,h2h,closing,home,2.1,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-07,St Kilda,Hawthorn,Marvel Stadium,h2h,closing,away,1.02,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-07,St Kilda,Hawthorn,Marvel Stadium,h2h,closing,home,12.71,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-08,Melbourne,Collingwood,MCG,h2h,closing,away,1.25,
2025-08-23T11:55:31.942072,github_whitesgsw,,,2015-06-08,Melbourne,Collingwood,MCG,h2h,closing,home,3.92,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-12,Port Adelaide,Geelong,Adelaide Oval,h2h,closing,away,2.79,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-12,Port Adelaide,Geelong,Adelaide Oval,h2h,closing,home,1.44,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-13,Gold Coast,Fremantle,People First Stadium,h2h,closing,away,1.06,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-13,Gold Coast,Fremantle,People First Stadium,h2h,closing,home,9.37,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-13,North Melbourne,Sydney,Marvel Stadium,h2h,closing,away,1.51,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-13,North Melbourne,Sydney,Marvel Stadium,h2h,closing,home,2.56,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-13,West Coast,Essendon,Domain Stadium,h2h,closing,away,5.65,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-13,West Coast,Essendon,Domain Stadium,h2h,closing,home,1.14,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-14,Collingwood,GWS Giants,MCG,h2h,closing,away,2.25,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-14,Collingwood,GWS Giants,MCG,h2h,closing,home,1.65,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-14,St Kilda,Melbourne,Marvel Stadium,h2h,closing,away,2.24,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-14,St Kilda,Melbourne,Marvel Stadium,h2h,closing,home,1.65,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-18,Adelaide,Hawthorn,Adelaide Oval,h2h,closing,away,1.4,
2025-08-23T11:55:31.934001,github_whitesgsw,,,2015-06-18,Adelaide,Hawthorn,Adelaide Oval,h2h,closing,home,2.99,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-19,Richmond,West Coast,MCG,h2h,closing,away,1.93,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-19,Richmond,West Coast,MCG,h2h,closing,home,1.88,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-20,Carlton,Port Adelaide,MCG,h2h,closing,away,1.35,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-20,Carlton,Port Adelaide,MCG,h2h,closing,home,3.21,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-20,GWS Giants,North Melbourne,ENGIE Stadium,h2h,closing,away,1.4,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-20,GWS Giants,North Melbourne,ENGIE Stadium,h2h,closing,home,2.96,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-20,Western Bulldogs,Brisbane,Marvel Stadium,h2h,closing,away,3.68,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-20,Western Bulldogs,Brisbane,Marvel Stadium,h2h,closing,home,1.29,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-21,Geelong,Melbourne,GMHBA Stadium,h2h,closing,away,6.49,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-21,Geelong,Melbourne,GMHBA Stadium,h2h,closing,home,1.11,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-25,Fremantle,Collingwood,Domain Stadium,h2h,closing,away,3.34,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-25,Fremantle,Collingwood,Domain Stadium,h2h,closing,home,1.33,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-26,Sydney,Richmond,SCG,h2h,closing,away,3.31,
2025-08-23T11:55:31.925673,github_whitesgsw,,,2015-06-26,Sydney,Richmond,SCG,h2h,closing,home,1.34,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-27,Brisbane,Adelaide,Gabba,h2h,closing,away,1.3,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-27,Brisbane,Adelaide,Gabba,h2h,closing,home,3.55,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-27,Hawthorn,Essendon,MCG,h2h,closing,away,9.26,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-27,Hawthorn,Essendon,MCG,h2h,closing,home,1.06,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-27,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,away,1.51,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-27,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,home,2.55,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-28,Carlton,Gold Coast,Marvel Stadium,h2h,closing,away,2.88,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-06-28,Carlton,Gold Coast,Marvel Stadium,h2h,closing,home,1.42,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-07-02,Sydney,Port Adelaide,SCG,h2h,closing,away,2.76,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-07-02,Sydney,Port Adelaide,SCG,h2h,closing,home,1.44,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-07-03,Collingwood,Hawthorn,MCG,h2h,closing,away,1.3,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-07-03,Collingwood,Hawthorn,MCG,h2h,closing,home,3.47,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-04,Gold Coast,North Melbourne,People First Stadium,h2h,closing,away,1.27,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-04,Gold Coast,North Melbourne,People First Stadium,h2h,closing,home,3.8,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-04,Melbourne,West Coast,TIO Stadium,h2h,closing,away,1.2,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-04,Melbourne,West Coast,TIO Stadium,h2h,closing,home,4.53,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-07-04,Richmond,GWS Giants,MCG,h2h,closing,away,4.87,
2025-08-23T11:55:31.917616,github_whitesgsw,,,2015-07-04,Richmond,GWS Giants,MCG,h2h,closing,home,1.18,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-04,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,away,3.03,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-04,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,home,1.39,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-05,Essendon,St Kilda,Marvel Stadium,h2h,closing,away,2.14,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-05,Essendon,St Kilda,Marvel Stadium,h2h,closing,home,1.7,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-05,Fremantle,Brisbane,Domain Stadium,h2h,closing,away,11.65,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-05,Fremantle,Brisbane,Domain Stadium,h2h,closing,home,1.03,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-09,Port Adelaide,Collingwood,Adelaide Oval,h2h,closing,away,2.0,
2025-08-23T11:55:31.909795,github_whitesgsw,,,2015-07-09,Port Adelaide,Collingwood,Adelaide Oval,h2h,closing,home,1.81,
2025-08-23T11:55:31.906953,github_whitesgsw,,,2015-07-10,Richmond,Carlton,MCG,h2h,closing,away,3.48,
2025-08-23T11:55:31.906953,github_whitesgsw,,,2015-07-10,Richmond,Carlton,MCG,h2h,closing,home,1.31,
2025-08-23T11:55:31.906953,github_whitesgsw,,,2015-07-11,Essendon,Melbourne,MCG,h2h,closing,away,1.48,
2025-08-23T11:55:31.906953,github_whitesgsw,,,2015-07-11,Essendon,Melbourne,MCG,h2h,closing,home,2.64,
2025-08-23T11:55:31.904947,github_whitesgsw,,,2015-07-11,North Melbourne,Geelong,Marvel Stadium,h2h,closing,away,1.79,
2025-08-23T11:55:31.904947,github_whitesgsw,,,2015-07-11,North Melbourne,Geelong,Marvel Stadium,h2h,closing,home,2.03,
2025-08-23T11:55:31.902940,github_whitesgsw,,,2015-07-11,West Coast,Adelaide,Domain Stadium,h2h,closing,away,4.87,
2025-08-23T11:55:31.902940,github_whitesgsw,,,2015-07-11,West Coast,Adelaide,Domain Stadium,h2h,closing,home,1.18,
2025-08-23T11:55:31.904947,github_whitesgsw,,,2015-07-11,Western Bulldogs,Gold Coast,Cazaly’s Stadium,h2h,closing,away,2.25,
2025-08-23T11:55:31.904947,github_whitesgsw,,,2015-07-11,Western Bulldogs,Gold Coast,Cazaly’s Stadium,h2h,closing,home,1.65,
2025-08-23T11:55:31.898921,github_whitesgsw,,,2015-07-12,Brisbane,Sydney,Gabba,h2h,closing,away,1.14,
2025-08-23T11:55:31.898921,github_whitesgsw,,,2015-07-12,Brisbane,Sydney,Gabba,h2h,closing,home,5.69,
2025-08-23T11:55:31.902940,github_whitesgsw,,,2015-07-12,GWS Giants,St Kilda,ENGIE Stadium,h2h,closing,away,2.17,
2025-08-23T11:55:31.902940,github_whitesgsw,,,2015-07-12,GWS Giants,St Kilda,ENGIE Stadium,h2h,closing,home,1.69,
2025-08-23T11:55:31.900932,github_whitesgsw,,,2015-07-12,Hawthorn,Fremantle,UTAS Stadium,h2h,closing,away,2.95,
2025-08-23T11:55:31.900932,github_whitesgsw,,,2015-07-12,Hawthorn,Fremantle,UTAS Stadium,h2h,closing,home,1.4,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-17,North Melbourne,Essendon,Marvel Stadium,h2h,closing,away,4.52,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-17,North Melbourne,Essendon,Marvel Stadium,h2h,closing,home,1.2,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-18,Collingwood,West Coast,Marvel Stadium,h2h,closing,away,1.55,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-18,Collingwood,West Coast,Marvel Stadium,h2h,closing,home,2.45,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-18,Fremantle,Carlton,Domain Stadium,h2h,closing,away,6.36,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-18,Fremantle,Carlton,Domain Stadium,h2h,closing,home,1.12,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-18,Geelong,Western Bulldogs,GMHBA Stadium,h2h,closing,away,2.4,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-18,Geelong,Western Bulldogs,GMHBA Stadium,h2h,closing,home,1.57,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-18,Gold Coast,GWS Giants,People First Stadium,h2h,closing,away,1.66,
2025-08-23T11:55:31.894077,github_whitesgsw,,,2015-07-18,Gold Coast,GWS Giants,People First Stadium,h2h,closing,home,2.23,
2025-08-23T11:55:31.893310,github_whitesgsw,,,2015-07-18,Sydney,Hawthorn,Accor Stadium,h2h,closing,away,1.56,
2025-08-23T11:55:31.893310,github_whitesgsw,,,2015-07-18,Sydney,Hawthorn,Accor Stadium,h2h,closing,home,2.43,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-19,Melbourne,Brisbane,MCG,h2h,closing,away,2.32,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-19,Melbourne,Brisbane,MCG,h2h,closing,home,1.61,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-19,Port Adelaide,Adelaide,Adelaide Oval,h2h,closing,away,2.41,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-19,Port Adelaide,Adelaide,Adelaide Oval,h2h,closing,home,1.57,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-19,St Kilda,Richmond,Marvel Stadium,h2h,closing,away,1.42,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-19,St Kilda,Richmond,Marvel Stadium,h2h,closing,home,2.85,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-24,Carlton,Hawthorn,Marvel Stadium,h2h,closing,away,1.02,
2025-08-23T11:55:31.887609,github_whitesgsw,,,2015-07-24,Carlton,Hawthorn,Marvel Stadium,h2h,closing,home,14.09,
2025-08-23T11:55:31.885521,github_whitesgsw,,,2015-07-25,Adelaide,Gold Coast,Adelaide Oval,h2h,closing,away,4.39,
2025-08-23T11:55:31.885521,github_whitesgsw,,,2015-07-25,Adelaide,Gold Coast,Adelaide Oval,h2h,closing,home,1.21,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-25,Brisbane,North Melbourne,Gabba,h2h,closing,away,1.21,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-25,Brisbane,North Melbourne,Gabba,h2h,closing,home,4.42,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-25,Essendon,Port Adelaide,Marvel Stadium,h2h,closing,away,1.32,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-25,Essendon,Port Adelaide,Marvel Stadium,h2h,closing,home,3.37,
2025-08-23T11:55:31.885521,github_whitesgsw,,,2015-07-25,GWS Giants,Geelong,Manuka Oval,h2h,closing,away,2.03,
2025-08-23T11:55:31.885521,github_whitesgsw,,,2015-07-25,GWS Giants,Geelong,Manuka Oval,h2h,closing,home,1.78,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-25,Richmond,Fremantle,MCG,h2h,closing,away,2.04,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-25,Richmond,Fremantle,MCG,h2h,closing,home,1.77,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-26,Melbourne,St Kilda,MCG,h2h,closing,away,1.79,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-26,Melbourne,St Kilda,MCG,h2h,closing,home,2.04,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-26,West Coast,Sydney,Domain Stadium,h2h,closing,away,3.61,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-26,West Coast,Sydney,Domain Stadium,h2h,closing,home,1.29,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-26,Western Bulldogs,Collingwood,Marvel Stadium,h2h,closing,away,1.67,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-26,Western Bulldogs,Collingwood,Marvel Stadium,h2h,closing,home,2.21,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-31,Hawthorn,Richmond,MCG,h2h,closing,away,5.03,
2025-08-23T11:55:31.876775,github_whitesgsw,,,2015-07-31,Hawthorn,Richmond,MCG,h2h,closing,home,1.17,
