season,team,player,round_label,round_num,is_finals,opponent_code,DI,KI,MK,HB,GL,BH,HO,TK,RB,I5,CL,CG,FF,FA,CP,UP,CM,MI,OP,GA
2024,Collingwood,"Long, Ned",R21,21.0,False,RI,4.0,3.0,4.0,1.0,,,10.0,,1.0,,2.0,,1.0,,6.0,,1.0,1.0,,71.0
2024,Collingwood,"Maynard, Brayden",R21,21.0,False,RI,8.0,2.0,4.0,,,,2.0,3.0,2.0,,2.0,1.0,1.0,,9.0,,,2.0,,86.0
2024,Collingwood,"McStay, Daniel",R21,21.0,False,RI,5.0,5.0,6.0,3.0,,,1.0,,,,3.0,,1.0,,9.0,2.0,3.0,1.0,,94.0
2024,Collingwood,"Moore, Darcy",R21,21.0,False,RI,12.0,4.0,6.0,,,,1.0,5.0,1.0,,3.0,,2.0,,3.0,1.0,,14.0,,89.0
2024,Collingwood,"Noble, John",R21,21.0,False,RI,12.0,3.0,9.0,,,,1.0,5.0,5.0,1.0,3.0,1.0,,,18.0,,,,,88.0
2024,Collingwood,"Parker, Wil",R21,21.0,False,RI,6.0,,3.0,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,3.0,,,1.0,,79.0
2024,Collingwood,"Pendlebury, Scott",R21,21.0,False,RI,8.0,3.0,14.0,1.0,,,1.0,2.0,2.0,6.0,1.0,,,,10.0,,1.0,1.0,,58.0
2024,Collingwood,"Quaynor, Isaac",R21,21.0,False,RI,5.0,3.0,5.0,,,,1.0,1.0,1.0,,2.0,,1.0,,6.0,,,1.0,,83.0
2024,Collingwood,"Schultz, Lachie",R21,21.0,False,RI,8.0,5.0,4.0,2.0,1.0,,6.0,1.0,2.0,2.0,4.0,,2.0,,10.0,,3.0,4.0,,82.0
2024,Collingwood,"Sidebottom, Steele",R21,21.0,False,RI,6.0,3.0,6.0,,1.0,,4.0,2.0,1.0,,1.0,,,,9.0,,1.0,2.0,,81.0
2024,Collingwood,"Sullivan, Lachlan",R21,21.0,False,RI,2.0,1.0,3.0,,,,3.0,,,1.0,1.0,,,,3.0,,,1.0,,23.0
2024,Collingwood,"Bytel, Jack",R22,22.0,False,CA,9.0,5.0,6.0,,,,2.0,1.0,2.0,1.0,3.0,,,,11.0,,1.0,,,71.0
2024,Collingwood,"Cameron, Darcy",R22,22.0,False,CA,12.0,6.0,3.0,,,40.0,2.0,1.0,2.0,2.0,6.0,3.0,3.0,,3.0,3.0,,2.0,,83.0
2024,Collingwood,"Cox, Mason",R22,22.0,False,CA,3.0,1.0,1.0,2.0,,12.0,,,,1.0,1.0,2.0,1.0,,2.0,,1.0,4.0,,83.0
2024,Collingwood,"Crisp, Jack",R22,22.0,False,CA,7.0,1.0,12.0,1.0,,,5.0,,5.0,3.0,4.0,1.0,3.0,,9.0,,,1.0,,77.0
2024,Collingwood,"Daicos, Josh",R22,22.0,False,CA,11.0,3.0,9.0,,,,2.0,4.0,5.0,1.0,4.0,,1.0,,13.0,,,,,84.0
2024,Collingwood,"Daicos, Nick",R22,22.0,False,CA,14.0,,14.0,1.0,1.0,,6.0,1.0,8.0,7.0,7.0,,3.0,2.0,10.0,,,,,84.0
2024,Collingwood,"Elliott, Jamie",R22,22.0,False,CA,8.0,1.0,6.0,1.0,1.0,,2.0,,2.0,,6.0,1.0,1.0,,8.0,,,,,85.0
2024,Collingwood,"Frampton, Billy",R22,22.0,False,CA,4.0,3.0,3.0,,,,1.0,2.0,1.0,,2.0,1.0,1.0,,1.0,2.0,,7.0,,96.0
2024,Collingwood,"Hill, Bobby",R22,22.0,False,CA,12.0,5.0,4.0,1.0,4.0,,2.0,,5.0,1.0,3.0,,1.0,,9.0,1.0,2.0,2.0,5.0,81.0
2024,Collingwood,"Hoskin-Elliott, Will",R22,22.0,False,CA,18.0,10.0,2.0,2.0,2.0,,,1.0,2.0,2.0,3.0,,,,15.0,,4.0,3.0,,79.0
2024,Collingwood,"Howe, Jeremy",R22,22.0,False,CA,18.0,7.0,2.0,,,,4.0,11.0,,,1.0,,,,8.0,2.0,,16.0,1.0,93.0
2024,Collingwood,"Lipinski, Patrick",R22,22.0,False,CA,2.0,1.0,2.0,,,,1.0,1.0,,,1.0,,,,2.0,,,,,32.0
2024,Collingwood,"Long, Ned",R22,22.0,False,CA,1.0,1.0,6.0,,,,5.0,,,2.0,3.0,,2.0,,5.0,,,1.0,,59.0
2024,Collingwood,"Maynard, Brayden",R22,22.0,False,CA,13.0,4.0,2.0,,,,3.0,7.0,2.0,,4.0,2.0,1.0,,10.0,,,7.0,,67.0
2024,Collingwood,"McCreery, Beau",R22,22.0,False,CA,6.0,,4.0,,1.0,,4.0,1.0,2.0,4.0,4.0,2.0,2.0,,4.0,,,1.0,,71.0
2024,Collingwood,"McStay, Daniel",R22,22.0,False,CA,5.0,2.0,3.0,1.0,,,1.0,,3.0,1.0,5.0,1.0,,,3.0,,1.0,3.0,,89.0
2024,Collingwood,"Moore, Darcy",R22,22.0,False,CA,8.0,2.0,3.0,,,,1.0,5.0,,,,1.0,,,2.0,2.0,,11.0,,96.0
2024,Collingwood,"Noble, John",R22,22.0,False,CA,7.0,1.0,5.0,,,,4.0,1.0,2.0,1.0,1.0,,,,8.0,,,1.0,,80.0
2024,Collingwood,"Pendlebury, Scott",R22,22.0,False,CA,12.0,1.0,15.0,,1.0,,6.0,5.0,6.0,9.0,6.0,,,,13.0,,,3.0,,81.0
2024,Collingwood,"Quaynor, Isaac",R22,22.0,False,CA,2.0,2.0,2.0,,,,5.0,1.0,,,3.0,,1.0,,4.0,,,2.0,,83.0
2024,Collingwood,"Schultz, Lachie",R22,22.0,False,CA,8.0,2.0,9.0,1.0,,,1.0,1.0,2.0,,2.0,1.0,,,9.0,,,1.0,,81.0
2024,Collingwood,"Sidebottom, Steele",R22,22.0,False,CA,7.0,2.0,4.0,,,,3.0,2.0,,,1.0,,,,8.0,,,1.0,,89.0
2024,Collingwood,"de Goey, Jordan",R22,22.0,False,CA,5.0,3.0,7.0,2.0,1.0,,2.0,,2.0,,1.0,1.0,1.0,,6.0,1.0,2.0,1.0,,54.0
2024,Collingwood,"Bytel, Jack",R23,23.0,False,SY,14.0,7.0,4.0,1.0,,,1.0,4.0,5.0,,4.0,,2.0,,12.0,,,1.0,,84.0
2024,Collingwood,"Cameron, Darcy",R23,23.0,False,SY,14.0,7.0,5.0,1.0,,25.0,1.0,,1.0,7.0,2.0,3.0,1.0,,3.0,5.0,1.0,1.0,,86.0
2024,Collingwood,"Cox, Mason",R23,23.0,False,SY,6.0,5.0,2.0,1.0,,21.0,3.0,,2.0,2.0,4.0,,2.0,,,5.0,2.0,3.0,,77.0
2024,Collingwood,"Crisp, Jack",R23,23.0,False,SY,12.0,1.0,11.0,1.0,1.0,,4.0,3.0,3.0,4.0,4.0,,1.0,,12.0,,1.0,2.0,,81.0
2024,Collingwood,"Daicos, Josh",R23,23.0,False,SY,18.0,6.0,8.0,,,,3.0,4.0,4.0,2.0,2.0,1.0,1.0,,17.0,,,,,87.0
2024,Collingwood,"Daicos, Nick",R23,23.0,False,SY,13.0,,12.0,,,,4.0,2.0,3.0,9.0,9.0,1.0,3.0,2.0,12.0,,,2.0,1.0,90.0
2024,Collingwood,"Elliott, Jamie",R23,23.0,False,SY,11.0,4.0,4.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,8.0,,1.0,1.0,,85.0
2024,Collingwood,"Frampton, Billy",R23,23.0,False,SY,2.0,2.0,3.0,,,,1.0,1.0,,,4.0,,2.0,,3.0,,,6.0,,85.0
2024,Collingwood,"Hill, Bobby",R23,23.0,False,SY,5.0,1.0,3.0,2.0,1.0,,5.0,,,,1.0,,,,2.0,1.0,1.0,,,72.0
2024,Collingwood,"Hoskin-Elliott, Will",R23,23.0,False,SY,5.0,1.0,3.0,,,,4.0,,,,1.0,1.0,,,4.0,,,1.0,,79.0
2024,Collingwood,"Howe, Jeremy",R23,23.0,False,SY,14.0,2.0,3.0,,,,1.0,7.0,,,3.0,1.0,1.0,,8.0,,,5.0,,86.0
2024,Collingwood,"Lipinski, Patrick",R23,23.0,False,SY,7.0,2.0,9.0,1.0,1.0,,1.0,,,1.0,1.0,,,,12.0,,,,,85.0
2024,Collingwood,"Long, Ned",R23,23.0,False,SY,11.0,1.0,2.0,1.0,1.0,,6.0,,3.0,3.0,4.0,2.0,3.0,,6.0,,,1.0,,58.0
2024,Collingwood,"Maynard, Brayden",R23,23.0,False,SY,10.0,3.0,3.0,,,,,4.0,1.0,1.0,4.0,2.0,1.0,,5.0,,,,,81.0
2024,Collingwood,"McCreery, Beau",R23,23.0,False,SY,8.0,2.0,7.0,1.0,,,5.0,,4.0,2.0,3.0,,1.0,,9.0,,,1.0,,76.0
2024,Collingwood,"McStay, Daniel",R23,23.0,False,SY,10.0,9.0,3.0,1.0,1.0,1.0,1.0,,6.0,1.0,1.0,,1.0,,8.0,2.0,2.0,1.0,,87.0
2024,Collingwood,"Moore, Darcy",R23,23.0,False,SY,8.0,4.0,4.0,,,,2.0,2.0,3.0,,1.0,,1.0,,4.0,1.0,,8.0,1.0,90.0
2024,Collingwood,"Noble, John",R23,23.0,False,SY,9.0,4.0,5.0,,,,3.0,3.0,2.0,,2.0,1.0,,,9.0,,,2.0,,79.0
2024,Collingwood,"Pendlebury, Scott",R23,23.0,False,SY,8.0,3.0,10.0,,,,7.0,,3.0,3.0,5.0,1.0,1.0,,12.0,,,1.0,,78.0
2024,Collingwood,"Quaynor, Isaac",R23,23.0,False,SY,13.0,5.0,4.0,1.0,,,1.0,2.0,2.0,1.0,5.0,,1.0,,10.0,,,3.0,,83.0
2024,Collingwood,"Schultz, Lachie",R23,23.0,False,SY,5.0,1.0,8.0,,2.0,,4.0,,3.0,1.0,4.0,,2.0,,9.0,,1.0,2.0,,81.0
2024,Collingwood,"Sidebottom, Steele",R23,23.0,False,SY,14.0,6.0,7.0,,2.0,,3.0,3.0,3.0,6.0,4.0,1.0,1.0,,11.0,,1.0,4.0,,89.0
2024,Collingwood,"Bytel, Jack",R24,24.0,False,BL,4.0,,6.0,,,,,,1.0,,3.0,,1.0,,8.0,,,,,54.0
2024,Collingwood,"Cameron, Darcy",R24,24.0,False,BL,12.0,5.0,3.0,1.0,,30.0,3.0,1.0,3.0,6.0,4.0,2.0,2.0,,4.0,1.0,,2.0,,77.0
2024,Collingwood,"Cox, Mason",R24,24.0,False,BL,4.0,4.0,3.0,,,15.0,3.0,,1.0,,4.0,1.0,1.0,,2.0,2.0,2.0,1.0,,60.0
2024,Collingwood,"Crisp, Jack",R24,24.0,False,BL,5.0,3.0,12.0,,,,2.0,1.0,2.0,3.0,3.0,1.0,,,7.0,,,1.0,,76.0
2024,Collingwood,"Daicos, Josh",R24,24.0,False,BL,17.0,9.0,9.0,,,,,5.0,6.0,3.0,2.0,1.0,,,16.0,,,,1.0,88.0
2024,Collingwood,"Daicos, Nick",R24,24.0,False,BL,13.0,6.0,12.0,2.0,1.0,,5.0,1.0,4.0,4.0,2.0,2.0,,3.0,16.0,,1.0,,2.0,87.0
2024,Collingwood,"Elliott, Jamie",R24,24.0,False,BL,6.0,5.0,5.0,,1.0,,5.0,,1.0,,,,,,10.0,,2.0,1.0,,89.0
2024,Collingwood,"Frampton, Billy",R24,24.0,False,BL,2.0,2.0,2.0,,,,1.0,1.0,,,2.0,,2.0,,2.0,1.0,,8.0,,96.0
2024,Collingwood,"Hill, Bobby",R24,24.0,False,BL,9.0,3.0,3.0,,2.0,,4.0,,4.0,2.0,3.0,1.0,,,7.0,,1.0,1.0,,84.0
2024,Collingwood,"Hoskin-Elliott, Will",R24,24.0,False,BL,6.0,3.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,5.0,,2.0,2.0,,88.0
2024,Collingwood,"Howe, Jeremy",R24,24.0,False,BL,20.0,11.0,4.0,,,,2.0,5.0,1.0,,2.0,,,,14.0,1.0,,3.0,,93.0
2024,Collingwood,"Lipinski, Patrick",R24,24.0,False,BL,8.0,2.0,8.0,,,,6.0,3.0,4.0,1.0,5.0,2.0,2.0,,9.0,,,2.0,,78.0
2024,Collingwood,"Long, Ned",R24,24.0,False,BL,4.0,1.0,1.0,,1.0,,4.0,1.0,2.0,,2.0,1.0,1.0,,5.0,,1.0,,,30.0
2024,Collingwood,"Maynard, Brayden",R24,24.0,False,BL,14.0,8.0,4.0,,,,1.0,5.0,,,3.0,1.0,1.0,,13.0,,,4.0,,84.0
2024,Collingwood,"McCreery, Beau",R24,24.0,False,BL,7.0,,7.0,2.0,,,4.0,,3.0,2.0,3.0,1.0,2.0,1.0,6.0,,,2.0,3.0,72.0
2024,Collingwood,"McStay, Daniel",R24,24.0,False,BL,7.0,5.0,2.0,2.0,1.0,,,,2.0,,,3.0,,,3.0,2.0,1.0,,,79.0
2024,Collingwood,"Moore, Darcy",R24,24.0,False,BL,6.0,6.0,5.0,,,,,3.0,1.0,1.0,2.0,,2.0,,5.0,2.0,,7.0,,95.0
2024,Collingwood,"Noble, John",R24,24.0,False,BL,13.0,4.0,7.0,,,,4.0,1.0,5.0,1.0,1.0,2.0,1.0,,13.0,,,1.0,,82.0
2024,Collingwood,"Parker, Wil",R24,24.0,False,BL,6.0,1.0,4.0,,,,1.0,1.0,1.0,,3.0,,,,6.0,,1.0,,,62.0
2024,Collingwood,"Pendlebury, Scott",R24,24.0,False,BL,6.0,1.0,8.0,,,,7.0,2.0,,3.0,4.0,,2.0,,7.0,,,2.0,,79.0
2024,Collingwood,"Quaynor, Isaac",R24,24.0,False,BL,9.0,4.0,4.0,1.0,,,6.0,1.0,1.0,1.0,,2.0,,,8.0,,,1.0,1.0,82.0
2024,Collingwood,"Schultz, Lachie",R24,24.0,False,BL,8.0,5.0,8.0,2.0,2.0,,3.0,,2.0,2.0,1.0,1.0,,,12.0,,2.0,,,80.0
2024,Collingwood,"Sidebottom, Steele",R24,24.0,False,BL,18.0,5.0,8.0,,1.0,,8.0,1.0,2.0,6.0,11.0,1.0,3.0,,15.0,,1.0,1.0,,86.0
2024,Collingwood,"Allan, Edward",R25,25.0,False,ME,11.0,1.0,10.0,1.0,,,6.0,2.0,3.0,3.0,4.0,1.0,,,12.0,,,2.0,,82.0
2024,Collingwood,"Cameron, Darcy",R25,25.0,False,ME,7.0,5.0,6.0,2.0,,16.0,3.0,,,2.0,4.0,2.0,3.0,,9.0,,3.0,2.0,,87.0
2024,Collingwood,"Cox, Mason",R25,25.0,False,ME,4.0,2.0,3.0,,,9.0,1.0,1.0,,,1.0,1.0,,,5.0,,,4.0,,60.0
2024,Collingwood,"Crisp, Jack",R25,25.0,False,ME,9.0,3.0,11.0,1.0,1.0,,,,2.0,3.0,3.0,,,,13.0,,2.0,,,61.0
2024,Collingwood,"Daicos, Josh",R25,25.0,False,ME,21.0,10.0,19.0,,1.0,,1.0,4.0,2.0,3.0,3.0,1.0,,1.0,31.0,,,,,91.0
2024,Collingwood,"Daicos, Nick",R25,25.0,False,ME,25.0,11.0,15.0,2.0,1.0,,1.0,3.0,10.0,9.0,2.0,2.0,,3.0,29.0,,2.0,1.0,3.0,87.0
2024,Collingwood,"Dean, Charlie",R25,25.0,False,ME,7.0,5.0,2.0,,,,,2.0,,,2.0,,,,6.0,,,2.0,,94.0
2024,Collingwood,"Elliott, Jamie",R25,25.0,False,ME,8.0,6.0,5.0,1.0,2.0,,3.0,,1.0,,1.0,1.0,,,9.0,1.0,3.0,,,83.0
2024,Collingwood,"Hill, Bobby",R25,25.0,False,ME,9.0,7.0,8.0,2.0,1.0,,,,4.0,1.0,2.0,,,,12.0,,4.0,1.0,,78.0
2024,Collingwood,"Hoskin-Elliott, Will",R25,25.0,False,ME,7.0,6.0,1.0,1.0,3.0,,,,1.0,,,1.0,,,5.0,2.0,5.0,,,95.0
2024,Collingwood,"Howe, Jeremy",R25,25.0,False,ME,12.0,6.0,2.0,,,,,2.0,3.0,,3.0,,1.0,,9.0,1.0,,6.0,,92.0
2024,Collingwood,"Lipinski, Patrick",R25,25.0,False,ME,18.0,12.0,12.0,2.0,,,3.0,3.0,5.0,2.0,5.0,1.0,,2.0,24.0,,1.0,1.0,,100.0
2024,Collingwood,"Macrae, Finlay",R25,25.0,False,ME,4.0,2.0,7.0,,1.0,,1.0,,3.0,2.0,1.0,,,,9.0,,,2.0,,51.0
2024,Collingwood,"Maynard, Brayden",R25,25.0,False,ME,12.0,5.0,3.0,,,,1.0,5.0,2.0,,5.0,,,,7.0,,,3.0,1.0,85.0
2024,Collingwood,"McCreery, Beau",R25,25.0,False,ME,4.0,1.0,7.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,,,4.0,,,1.0,,84.0
2024,Collingwood,"Moore, Darcy",R25,25.0,False,ME,4.0,2.0,1.0,,,,,2.0,1.0,,2.0,2.0,1.0,,1.0,1.0,,4.0,,34.0
2024,Collingwood,"Noble, John",R25,25.0,False,ME,10.0,7.0,10.0,,,,2.0,1.0,1.0,,1.0,,,,12.0,,,5.0,,62.0
2024,Collingwood,"Parker, Wil",R25,25.0,False,ME,9.0,4.0,8.0,1.0,,,5.0,1.0,1.0,2.0,3.0,1.0,,,8.0,,,,2.0,85.0
2024,Collingwood,"Pendlebury, Scott",R25,25.0,False,ME,16.0,8.0,7.0,,,,1.0,,3.0,2.0,1.0,,,,19.0,,1.0,1.0,,75.0
2024,Collingwood,"Quaynor, Isaac",R25,25.0,False,ME,8.0,6.0,3.0,,,,2.0,4.0,,,3.0,,2.0,,8.0,,,,,83.0
2024,Collingwood,"Richards, Joe",R25,25.0,False,ME,9.0,2.0,10.0,1.0,,,1.0,,4.0,,3.0,1.0,,,14.0,,,2.0,,83.0
2024,Collingwood,"Schultz, Lachie",R25,25.0,False,ME,8.0,1.0,7.0,,,,4.0,,3.0,,7.0,,2.0,,11.0,,,1.0,,61.0
2024,Collingwood,"Sidebottom, Steele",R25,25.0,False,ME,16.0,4.0,6.0,1.0,,,5.0,4.0,4.0,,4.0,1.0,2.0,,18.0,1.0,,2.0,,83.0
2024,Essendon,"Caldwell, Jye",R2,2.0,False,HW,4.0,1.0,9.0,1.0,,,7.0,,3.0,3.0,3.0,3.0,3.0,,5.0,,,,,74.0
2024,Essendon,"Cox, Nik",R2,2.0,False,HW,8.0,5.0,4.0,,,,5.0,2.0,1.0,,3.0,1.0,2.0,,10.0,1.0,,2.0,,91.0
2024,Essendon,"Durham, Sam",R2,2.0,False,HW,8.0,2.0,8.0,1.0,1.0,,3.0,2.0,4.0,5.0,1.0,2.0,,,9.0,,,,,75.0
2024,Essendon,"Duursma, Xavier",R2,2.0,False,HW,4.0,5.0,8.0,,,,1.0,2.0,,,1.0,,,,8.0,,,,,81.0
2024,Essendon,"Goldstein, Todd",R2,2.0,False,HW,4.0,1.0,5.0,,,41.0,2.0,,3.0,1.0,1.0,1.0,,,6.0,,1.0,2.0,,85.0
2024,Essendon,"Gresham, Jade",R2,2.0,False,HW,8.0,2.0,4.0,1.0,,,1.0,,6.0,1.0,1.0,,,,6.0,,,,,74.0
2024,Essendon,"Guelfi, Matt",R2,2.0,False,HW,8.0,3.0,4.0,2.0,,,1.0,,1.0,1.0,6.0,1.0,1.0,,4.0,1.0,2.0,,,83.0
2024,Essendon,"Heppell, Dyson",R2,2.0,False,HW,10.0,4.0,11.0,,,,1.0,3.0,,1.0,,1.0,,,11.0,1.0,,1.0,,93.0
2024,Essendon,"Jones, Harry",R2,2.0,False,HW,1.0,1.0,3.0,,,,2.0,,,,3.0,,1.0,,3.0,,,2.0,,61.0
2024,Essendon,"Kelly, Jake",R2,2.0,False,HW,11.0,6.0,4.0,,,,,2.0,,,2.0,1.0,,,12.0,1.0,,3.0,,91.0
2024,Essendon,"Langford, Kyle",R2,2.0,False,HW,6.0,5.0,1.0,3.0,,,1.0,,2.0,,,,,,3.0,3.0,2.0,2.0,,100.0
2024,Essendon,"Martin, Nic",R2,2.0,False,HW,16.0,6.0,9.0,,1.0,,2.0,6.0,4.0,,4.0,,,,18.0,,,1.0,,92.0
2024,Essendon,"McGrath, Andrew",R2,2.0,False,HW,19.0,5.0,14.0,,,,2.0,9.0,4.0,1.0,3.0,1.0,,2.0,22.0,,,6.0,5.0,85.0
2024,Essendon,"McKay, Ben",R2,2.0,False,HW,5.0,5.0,5.0,,,,3.0,1.0,,,2.0,,1.0,,5.0,3.0,,6.0,,100.0
2024,Essendon,"Menzie, Jye",R2,2.0,False,HW,6.0,3.0,4.0,1.0,,,1.0,,,1.0,,,,,7.0,,1.0,2.0,,63.0
2024,Essendon,"Merrett, Zach",R2,2.0,False,HW,18.0,8.0,13.0,,,,5.0,4.0,4.0,6.0,2.0,1.0,,,21.0,,1.0,1.0,1.0,87.0
2024,Essendon,"Perkins, Archie",R2,2.0,False,HW,14.0,4.0,10.0,2.0,,,12.0,3.0,5.0,8.0,5.0,2.0,2.0,3.0,13.0,,1.0,,2.0,79.0
2024,Essendon,"Redman, Mason",R2,2.0,False,HW,18.0,4.0,4.0,,1.0,,,4.0,,1.0,2.0,3.0,1.0,,14.0,,,2.0,3.0,80.0
2024,Essendon,"Reid, Zach",R2,2.0,False,HW,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,3.0,,,2.0,,33.0
2024,Essendon,"Setterfield, Will",R2,2.0,False,HW,15.0,6.0,9.0,,1.0,,8.0,4.0,7.0,7.0,1.0,1.0,,,14.0,,,,,79.0
2024,Essendon,"Stringer, Jake",R2,2.0,False,HW,9.0,6.0,2.0,4.0,1.0,,2.0,,3.0,,2.0,,,,9.0,,4.0,1.0,,80.0
2024,Essendon,"Tsatas, Elijah",R2,2.0,False,HW,7.0,4.0,5.0,,,,,2.0,3.0,4.0,,,,,5.0,1.0,,,,40.0
2024,Essendon,"Wright, Peter",R2,2.0,False,HW,5.0,4.0,3.0,2.0,,3.0,1.0,1.0,1.0,,2.0,,,,7.0,,2.0,4.0,,75.0
2024,Essendon,"Caldwell, Jye",R3,3.0,False,SY,7.0,3.0,9.0,,,,4.0,,3.0,2.0,2.0,,,,8.0,1.0,,1.0,,69.0
2024,Essendon,"Cox, Nik",R3,3.0,False,SY,6.0,1.0,6.0,1.0,1.0,,,1.0,1.0,,4.0,1.0,1.0,,7.0,,,2.0,,76.0
2024,Essendon,"Davey, Alwyn",R3,3.0,False,SY,1.0,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,18.0
2024,Essendon,"Draper, Sam",R3,3.0,False,SY,9.0,2.0,3.0,1.0,1.0,10.0,1.0,1.0,5.0,6.0,3.0,2.0,2.0,,3.0,1.0,1.0,,,59.0
2024,Essendon,"Durham, Sam",R3,3.0,False,SY,9.0,4.0,9.0,,,,6.0,1.0,3.0,1.0,3.0,1.0,2.0,,10.0,,,1.0,,85.0
2024,Essendon,"Duursma, Xavier",R3,3.0,False,SY,7.0,1.0,8.0,,,,3.0,1.0,4.0,,2.0,,,,10.0,,,2.0,,73.0
2024,Essendon,"Goldstein, Todd",R3,3.0,False,SY,3.0,2.0,4.0,1.0,,19.0,,,,3.0,2.0,2.0,1.0,,3.0,1.0,1.0,1.0,,67.0
2024,Essendon,"Gresham, Jade",R3,3.0,False,SY,12.0,4.0,11.0,3.0,1.0,,2.0,,6.0,1.0,2.0,1.0,1.0,,12.0,,2.0,,,89.0
2024,Essendon,"Heppell, Dyson",R3,3.0,False,SY,13.0,8.0,8.0,,,,,5.0,1.0,,3.0,,,,15.0,,,3.0,1.0,87.0
2024,Essendon,"Hind, Nick",R3,3.0,False,SY,7.0,1.0,3.0,,,,3.0,,1.0,,3.0,,2.0,,7.0,,,4.0,,88.0
2024,Essendon,"Hobbs, Ben",R3,3.0,False,SY,7.0,3.0,9.0,,1.0,,,1.0,4.0,3.0,3.0,1.0,1.0,,10.0,,,,,70.0
2024,Essendon,"Langford, Kyle",R3,3.0,False,SY,11.0,7.0,3.0,2.0,1.0,,2.0,,2.0,,1.0,,1.0,,12.0,1.0,2.0,,,92.0
2024,Essendon,"Laverde, Jayden",R3,3.0,False,SY,4.0,4.0,8.0,,,,1.0,2.0,,,3.0,,1.0,,9.0,1.0,,5.0,,95.0
2024,Essendon,"Martin, Nic",R3,3.0,False,SY,20.0,4.0,11.0,,,,2.0,6.0,3.0,2.0,5.0,1.0,,,18.0,,,1.0,1.0,96.0
2024,Essendon,"McGrath, Andrew",R3,3.0,False,SY,19.0,3.0,6.0,,,,1.0,9.0,2.0,2.0,2.0,1.0,1.0,,14.0,,,3.0,,85.0
2024,Essendon,"McKay, Ben",R3,3.0,False,SY,1.0,1.0,8.0,,,,,1.0,,,3.0,,1.0,,5.0,,,3.0,,100.0
2024,Essendon,"Menzie, Jye",R3,3.0,False,SY,3.0,1.0,3.0,,1.0,,3.0,,,1.0,1.0,2.0,,,4.0,,,,,54.0
2024,Essendon,"Merrett, Zach",R3,3.0,False,SY,16.0,2.0,16.0,2.0,,,6.0,2.0,5.0,5.0,5.0,3.0,1.0,,19.0,,,,2.0,86.0
2024,Essendon,"Perkins, Archie",R3,3.0,False,SY,9.0,1.0,12.0,,,,3.0,2.0,3.0,7.0,3.0,2.0,1.0,,13.0,,,,,79.0
2024,Essendon,"Setterfield, Will",R3,3.0,False,SY,12.0,5.0,17.0,,,,7.0,3.0,7.0,8.0,2.0,2.0,,,13.0,,,1.0,,86.0
2024,Essendon,"Stringer, Jake",R3,3.0,False,SY,11.0,7.0,3.0,3.0,1.0,,,1.0,3.0,1.0,6.0,,1.0,,12.0,,2.0,2.0,,80.0
2024,Essendon,"Tsatas, Elijah",R3,3.0,False,SY,9.0,3.0,5.0,,1.0,,1.0,3.0,1.0,1.0,4.0,,,,9.0,,,2.0,,85.0
2024,Essendon,"Wright, Peter",R3,3.0,False,SY,4.0,4.0,5.0,2.0,,2.0,2.0,,2.0,,1.0,,1.0,,6.0,1.0,1.0,2.0,,82.0
2024,Essendon,"Caldwell, Jye",R4,4.0,False,SK,7.0,5.0,13.0,,,,6.0,1.0,4.0,1.0,1.0,,,,12.0,,,1.0,,78.0
2024,Essendon,"Cox, Nik",R4,4.0,False,SK,6.0,5.0,12.0,,,,3.0,2.0,1.0,1.0,3.0,,,,12.0,,,2.0,,81.0
2024,Essendon,"Draper, Sam",R4,4.0,False,SK,8.0,2.0,2.0,,,21.0,1.0,3.0,3.0,3.0,1.0,2.0,,,2.0,1.0,,3.0,,77.0
2024,Essendon,"Durham, Sam",R4,4.0,False,SK,2.0,1.0,9.0,,,,5.0,,,2.0,2.0,2.0,1.0,,5.0,,,,,46.0
2024,Essendon,"Duursma, Xavier",R4,4.0,False,SK,15.0,6.0,8.0,1.0,,,4.0,,1.0,2.0,2.0,2.0,,,15.0,,,1.0,,85.0
2024,Essendon,"Goldstein, Todd",R4,4.0,False,SK,4.0,2.0,5.0,,,12.0,,,2.0,2.0,,2.0,,,3.0,1.0,,,,57.0
2024,Essendon,"Gresham, Jade",R4,4.0,False,SK,4.0,,4.0,,1.0,,1.0,,2.0,2.0,3.0,1.0,1.0,,3.0,,,,,79.0
2024,Essendon,"Heppell, Dyson",R4,4.0,False,SK,23.0,12.0,7.0,,,,2.0,3.0,1.0,2.0,2.0,,,,21.0,1.0,1.0,3.0,,83.0
2024,Essendon,"Hind, Nick",R4,4.0,False,SK,5.0,3.0,,,1.0,,2.0,,2.0,,,,,,4.0,,1.0,,,28.0
2024,Essendon,"Hobbs, Ben",R4,4.0,False,SK,9.0,3.0,9.0,,,,5.0,,5.0,2.0,3.0,,1.0,,12.0,1.0,,2.0,,73.0
2024,Essendon,"Jones, Harry",R4,4.0,False,SK,9.0,10.0,4.0,2.0,,,1.0,,1.0,,2.0,,1.0,,11.0,1.0,3.0,3.0,,81.0
