ts,game_id,bookmaker,market_code,selection_name,price_decimal,line,raw_market,raw_selection
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,"Not Listed, Any Other Player",4.2,,Last Goal Scorer - 3rd Quarter,"Not Listed, Any Other Player"
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Isaac Heeney,8.75,,Last Goal Scorer - 3rd Quarter,Isaac Heeney
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Hayden McLean,10.0,,Last Goal Scorer - 3rd Quarter,Hayden McLean
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Tom Papley,10.0,,Last Goal Scorer - 3rd Quarter,Tom Papley
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Will Hayward,10.5,,Last Goal Scorer - 3rd Quarter,Will Hayward
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Chad Warner,12.5,,Last Goal Scorer - 3rd Quarter,Chad Warner
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Jack Buller,12.5,,Last Goal Scorer - 3rd Quarter,Jack Buller
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Braeden Campbell,17.0,,Last Goal Scorer - 3rd Quarter,Braeden Campbell
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Errol Gulden,29.0,,Last Goal Scorer - 3rd Quarter,Errol Gulden
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,James Jordon,31.0,,Last Goal Scorer - 3rd Quarter,James Jordon
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Jake Lloyd,34.0,,Last Goal Scorer - 3rd Quarter,Jake Lloyd
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,James Rowbottom,34.0,,Last Goal Scorer - 3rd Quarter,James Rowbottom
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,last goal scorer - 3rd quarter,Nick Blakey,41.0,,Last Goal Scorer - 3rd Quarter,Nick Blakey
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line,West Coast Eagles,1.85,13.5,Line,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line,Sydney Swans,1.89,-13.5,Line,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,3 quarter time line,West Coast Eagles,1.85,4.5,3 Quarter Time Line,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,3 quarter time line,Sydney Swans,1.89,-4.5,3 Quarter Time Line,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - 3rd quarter only,West Coast Eagles,1.91,8.5,Line - 3rd Quarter Only,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - 3rd quarter only,Sydney Swans,1.83,-8.5,Line - 3rd Quarter Only,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - last quarter only,West Coast Eagles,1.87,8.5,Line - Last Quarter Only,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - last quarter only,Sydney Swans,1.85,-8.5,Line - Last Quarter Only,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,head to head,West Coast Eagles,3.3,,Head to Head,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,head to head,Sydney Swans,1.3,,Head to Head,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line,West Coast Eagles,1.85,13.5,Line,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line,Sydney Swans,1.89,-13.5,Line,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,3 quarter time line,West Coast Eagles,1.85,4.5,3 Quarter Time Line,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,3 quarter time line,Sydney Swans,1.89,-4.5,3 Quarter Time Line,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet,West Coast Eagles -15.5,7.5,,Tri Bet,West Coast Eagles -15.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet,Either Team by 15 or Less,2.12,,Tri Bet,Either Team by 15 or Less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet,Sydney Swans -15.5,2.0,,Tri Bet,Sydney Swans -15.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - 3rd quarter only,West Coast Eagles,1.91,8.5,Line - 3rd Quarter Only,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - 3rd quarter only,Sydney Swans,1.83,-8.5,Line - 3rd Quarter Only,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - last quarter only,West Coast Eagles,1.87,8.5,Line - Last Quarter Only,West Coast Eagles
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,line - last quarter only,Sydney Swans,1.85,-8.5,Line - Last Quarter Only,Sydney Swans
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,West Coast Eagles 1-9,7.25,,Super Margin,West Coast Eagles 1-9
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,West Coast Eagles 10-19,9.0,,Super Margin,West Coast Eagles 10-19
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,West Coast Eagles 20-29,15.0,,Super Margin,West Coast Eagles 20-29
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,West Coast Eagles 30-39,29.0,,Super Margin,West Coast Eagles 30-39
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,West Coast Eagles 40-49,71.0,,Super Margin,West Coast Eagles 40-49
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Draw,34.0,,Super Margin,Draw
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 1-9,5.7,,Super Margin,Sydney Swans 1-9
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 10-19,5.1,,Super Margin,Sydney Swans 10-19
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 20-29,5.6,,Super Margin,Sydney Swans 20-29
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 30-39,7.5,,Super Margin,Sydney Swans 30-39
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 40-49,10.5,,Super Margin,Sydney Swans 40-49
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 50-59,18.0,,Super Margin,Sydney Swans 50-59
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 60-69,34.0,,Super Margin,Sydney Swans 60-69
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,super margin,Sydney Swans 70-79,101.0,,Super Margin,Sydney Swans 70-79
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin,West Coast Eagles 1-24,4.0,,Winning Margin,West Coast Eagles 1-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin,West Coast Eagles 25+,13.0,,Winning Margin,West Coast Eagles 25+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin,Draw,31.0,,Winning Margin,Draw
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin,Sydney Swans 1-24,2.25,,Winning Margin,Sydney Swans 1-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin,Sydney Swans 25+,2.95,,Winning Margin,Sydney Swans 25+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,West Coast Eagles 1-19,4.4,,Winning Margin Spread,West Coast Eagles 1-19
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,West Coast Eagles 20-39,10.5,,Winning Margin Spread,West Coast Eagles 20-39
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,West Coast Eagles 40-59,51.0,,Winning Margin Spread,West Coast Eagles 40-59
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,West Coast Eagles 60+,101.0,,Winning Margin Spread,West Coast Eagles 60+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,Draw,31.0,,Winning Margin Spread,Draw
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,Sydney Swans 1-19,2.8,,Winning Margin Spread,Sydney Swans 1-19
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,Sydney Swans 20-39,3.4,,Winning Margin Spread,Sydney Swans 20-39
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,Sydney Swans 40-59,7.5,,Winning Margin Spread,Sydney Swans 40-59
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,winning margin spread,Sydney Swans 60+,23.0,,Winning Margin Spread,Sydney Swans 60+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet,West Coast Eagles -15.5,7.5,,Tri Bet,West Coast Eagles -15.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet,Either Team by 15 or Less,2.12,,Tri Bet,Either Team by 15 or Less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet,Sydney Swans -15.5,2.0,,Tri Bet,Sydney Swans -15.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 19.5,West Coast Eagles -19.5,9.5,,Tri Bet 19.5,West Coast Eagles -19.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 19.5,Either Team by 19 or Less,1.74,,Tri Bet 19.5,Either Team by 19 or Less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 19.5,Sydney Swans -19.5,2.35,,Tri Bet 19.5,Sydney Swans -19.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 24.5,West Coast Eagles -24.5,13.0,,Tri Bet 24.5,West Coast Eagles -24.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 24.5,Either Team by 24 or Less,1.45,,Tri Bet 24.5,Either Team by 24 or Less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 24.5,Sydney Swans -24.5,2.95,,Tri Bet 24.5,Sydney Swans -24.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 39.5,West Coast Eagles -39.5,46.0,,Tri Bet 39.5,West Coast Eagles -39.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 39.5,Either Team by 39 or Less,1.09,,Tri Bet 39.5,Either Team by 39 or Less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,tri bet 39.5,Sydney Swans -39.5,6.25,,Tri Bet 39.5,Sydney Swans -39.5
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,West Coast Eagles 1-12,7.0,,Second Half Margin,West Coast Eagles 1-12
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,West Coast Eagles 13-24,14.0,,Second Half Margin,West Coast Eagles 13-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,West Coast Eagles 25-36,34.0,,Second Half Margin,West Coast Eagles 25-36
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,West Coast Eagles 37+,101.0,,Second Half Margin,West Coast Eagles 37+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,Draw,41.0,,Second Half Margin,Draw
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,Sydney Swans 1-12,4.6,,Second Half Margin,Sydney Swans 1-12
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,Sydney Swans 13-24,4.0,,Second Half Margin,Sydney Swans 13-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,Sydney Swans 25-36,4.7,,Second Half Margin,Sydney Swans 25-36
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,second half margin,Sydney Swans 37+,4.6,,Second Half Margin,Sydney Swans 37+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,West Coast Eagles 1-8,6.25,,Margin - 3rd Quarter Only,West Coast Eagles 1-8
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,West Coast Eagles 9-16,9.75,,Margin - 3rd Quarter Only,West Coast Eagles 9-16
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,West Coast Eagles 17-24,21.0,,Margin - 3rd Quarter Only,West Coast Eagles 17-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,West Coast Eagles 25-32,67.0,,Margin - 3rd Quarter Only,West Coast Eagles 25-32
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,West Coast Eagles 33+,101.0,,Margin - 3rd Quarter Only,West Coast Eagles 33+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,Draw,23.0,,Margin - 3rd Quarter Only,Draw
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,Sydney Swans 1-8,4.3,,Margin - 3rd Quarter Only,Sydney Swans 1-8
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,Sydney Swans 9-16,4.6,,Margin - 3rd Quarter Only,Sydney Swans 9-16
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,Sydney Swans 17-24,5.4,,Margin - 3rd Quarter Only,Sydney Swans 17-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,Sydney Swans 25-32,8.75,,Margin - 3rd Quarter Only,Sydney Swans 25-32
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - 3rd quarter only,Sydney Swans 33+,11.0,,Margin - 3rd Quarter Only,Sydney Swans 33+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,West Coast Eagles 1-8,6.25,,Margin - Last Quarter Only,West Coast Eagles 1-8
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,West Coast Eagles 9-16,10.0,,Margin - Last Quarter Only,West Coast Eagles 9-16
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,West Coast Eagles 17-24,21.0,,Margin - Last Quarter Only,West Coast Eagles 17-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,West Coast Eagles 25-32,81.0,,Margin - Last Quarter Only,West Coast Eagles 25-32
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,West Coast Eagles 33+,101.0,,Margin - Last Quarter Only,West Coast Eagles 33+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,Draw,23.0,,Margin - Last Quarter Only,Draw
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,Sydney Swans 1-8,4.1,,Margin - Last Quarter Only,Sydney Swans 1-8
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,Sydney Swans 9-16,4.4,,Margin - Last Quarter Only,Sydney Swans 9-16
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,Sydney Swans 17-24,5.5,,Margin - Last Quarter Only,Sydney Swans 17-24
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,Sydney Swans 25-32,8.5,,Margin - Last Quarter Only,Sydney Swans 25-32
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,margin - last quarter only,Sydney Swans 33+,13.0,,Margin - Last Quarter Only,Sydney Swans 33+
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,150 Points or less,3.0,,Total Match Points,150 Points or less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,151-160 Points,4.4,,Total Match Points,151-160 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,161-170 Points,4.5,,Total Match Points,161-170 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,171-180 Points,5.5,,Total Match Points,171-180 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,181-190 Points,8.0,,Total Match Points,181-190 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,191-200 Points,12.0,,Total Match Points,191-200 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,201-210 Points,26.0,,Total Match Points,201-210 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,211-220 Points,26.0,,Total Match Points,211-220 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total match points,221 Points or more,26.0,,Total Match Points,221 Points or more
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points,60 Points or less,5.5,,West Coast Eagles - Total Points,60 Points or less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points,61-75 Points,2.3,,West Coast Eagles - Total Points,61-75 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points,76-90 Points,2.8,,West Coast Eagles - Total Points,76-90 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points,91-105 Points,8.5,,West Coast Eagles - Total Points,91-105 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points,106-120 Points,41.0,,West Coast Eagles - Total Points,106-120 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points,121 Points or more,101.0,,West Coast Eagles - Total Points,121 Points or more
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points,60 Points or less,15.0,,Sydney Swans - Total Points,60 Points or less
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points,61-75 Points,4.4,,Sydney Swans - Total Points,61-75 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points,76-90 Points,2.65,,Sydney Swans - Total Points,76-90 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points,91-105 Points,3.45,,Sydney Swans - Total Points,91-105 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points,106-120 Points,7.5,,Sydney Swans - Total Points,106-120 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points,121 Points or more,21.0,,Sydney Swans - Total Points,121 Points or more
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points o/u,Over,1.83,72.5,West Coast Eagles - Total Points O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles - total points o/u,Under,1.91,72.5,West Coast Eagles - Total Points O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points o/u,Over,1.85,86.5,Sydney Swans - Total Points O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans - total points o/u,Under,1.89,86.5,Sydney Swans - Total Points O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - odd/even,Odd,1.87,,Total Points - Odd/Even,Odd
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - odd/even,Even,1.87,,Total Points - Odd/Even,Even
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr o/u,Over,1.91,42.5,Total Points - 3rd Qtr O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr o/u,Under,1.83,42.5,Total Points - 3rd Qtr O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr o/u,Over,1.89,40.5,Total Points - 4th Qtr O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr o/u,Under,1.85,40.5,Total Points - 4th Qtr O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles total points - 3rd qtr o/u,Over,1.92,15.5,West Coast Eagles Total Points - 3rd Qtr O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles total points - 3rd qtr o/u,Under,1.82,15.5,West Coast Eagles Total Points - 3rd Qtr O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles total points - 4th qtr o/u,Over,1.81,14.5,West Coast Eagles Total Points - 4th Qtr O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles total points - 4th qtr o/u,Under,1.93,14.5,West Coast Eagles Total Points - 4th Qtr O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans total points - 3rd qtr o/u,Over,1.83,25.5,Sydney Swans Total Points - 3rd Qtr O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans total points - 3rd qtr o/u,Under,1.91,25.5,Sydney Swans Total Points - 3rd Qtr O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans total points - 4th qtr o/u,Over,1.87,24.5,Sydney Swans Total Points - 4th Qtr O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans total points - 4th qtr o/u,Under,1.87,24.5,Sydney Swans Total Points - 4th Qtr O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 2nd half o/u,Over,1.91,83.5,Total Points - 2nd Half O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 2nd half o/u,Under,1.84,83.5,Total Points - 2nd Half O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles total points - 2nd half o/u,Over,1.83,31.5,West Coast Eagles Total Points - 2nd Half O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles total points - 2nd half o/u,Under,1.91,31.5,West Coast Eagles Total Points - 2nd Half O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans total points - 2nd half o/u,Over,1.9,50.5,Sydney Swans Total Points - 2nd Half O/U,Over
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,sydney swans total points - 2nd half o/u,Under,1.84,50.5,Sydney Swans Total Points - 2nd Half O/U,Under
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr,0-20 Points,19.0,,Total Points - 3rd Qtr,0-20 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr,21-30 Points,5.75,,Total Points - 3rd Qtr,21-30 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr,31-40 Points,3.4,,Total Points - 3rd Qtr,31-40 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr,41-50 Points,3.15,,Total Points - 3rd Qtr,41-50 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr,51-60 Points,4.6,,Total Points - 3rd Qtr,51-60 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr,61-70 Points,10.5,,Total Points - 3rd Qtr,61-70 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 3rd qtr,71+ Points,26.0,,Total Points - 3rd Qtr,71+ Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr,0-20 Points,14.0,,Total Points - 4th Qtr,0-20 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr,21-30 Points,5.1,,Total Points - 4th Qtr,21-30 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr,31-40 Points,3.1,,Total Points - 4th Qtr,31-40 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr,41-50 Points,3.25,,Total Points - 4th Qtr,41-50 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr,51-60 Points,5.4,,Total Points - 4th Qtr,51-60 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr,61-70 Points,13.0,,Total Points - 4th Qtr,61-70 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,total points - 4th qtr,71+ Points,34.0,,Total Points - 4th Qtr,71+ Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 3rd qtr,0-10 Points,3.3,,West Coast Eagles Points - 3rd Qtr,0-10 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 3rd qtr,11-15 Points,3.75,,West Coast Eagles Points - 3rd Qtr,11-15 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 3rd qtr,16-20 Points,4.6,,West Coast Eagles Points - 3rd Qtr,16-20 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 3rd qtr,21-25 Points,6.0,,West Coast Eagles Points - 3rd Qtr,21-25 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 3rd qtr,26-30 Points,8.25,,West Coast Eagles Points - 3rd Qtr,26-30 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 3rd qtr,31-35 Points,12.5,,West Coast Eagles Points - 3rd Qtr,31-35 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 3rd qtr,36+ Points,21.0,,West Coast Eagles Points - 3rd Qtr,36+ Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 4th qtr,0-10 Points,2.95,,West Coast Eagles Points - 4th Qtr,0-10 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 4th qtr,11-15 Points,3.7,,West Coast Eagles Points - 4th Qtr,11-15 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 4th qtr,16-20 Points,4.6,,West Coast Eagles Points - 4th Qtr,16-20 Points
2025-08-23T10:31:33.473255+00:00,2025_ID37316,sportsbet,west coast eagles points - 4th qtr,21-25 Points,6.75,,West Coast Eagles Points - 4th Qtr,21-25 Points
